M1,M2,M3,M4,M5,M6,M7,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M29,M30,M31,M32,M33,M35,M36,M37,M38,M39,M43,M44,M45,M46,M48,M49,M50,M51,M52,M53,M54,M63,M64,M65,M66,M67,M68,M69,M70,M71,M75,M81,M82,M85,M86,M87,M89,M90,M91,M95,M96,M97,M98,M99,M100,M101,M103,M105,M106,M107,M109,M116,M120,M125,M126,M127,M128,M129,M130,M131,M132,M133,M134,M135,M136,M137,M138,M140,M141,M142,M143,M144,M145,M146,M147,M148,M149,M150,M151,M152,M153,M154,M155,M156,M157,M158,M164,M165,M166,M167,M168,M169,M170,M171,M174,M175,M176,M177,M178,M179,M182,M188,M193,M195,M196,M198,M199,M203,M204,M205,M206,M207,M208,M209,M210,M211,M212,M213,M214,M215,M216,M217,M218,M219,M220,M221,M222,M223,M224,M228,M229,M230,M231,M232,M233,M234,M235,M236
3212042.773,1407361.158,1265819.645,3289999.443,3289999.443,2714942.483,7523764.991,436016.2395,8083740.25,17600000.0,624456.8675,139480.5183,3689592.135,3689592.135,3689592.135,555195.02,555195.02,166779.9745,580414.0329999999,1727853.4719999998,1727853.4719999998,1727853.4719999998,1125568.256,87147.855,764854.637,1951.577005,129634.2575,129634.2575,691314.512,1975790.371,3136322.2830000003,2537848.865,493104.434,493104.434,493104.434,4686578.691000001,2793044.1089999997,3040619.633,9125265.758,9125265.758,466534.6684,466534.6684,2322165.699,1577689.6030000001,289591.517,62264.54935,681414.0429,5083.092000000001,57234.645,19400000.0,19400000.0,32306.082000000002,242107.2013,603862.962,10100000.0,10100000.0,153564.7232,1834978.1030000001,882937.2195,15000000.0,23200000.0,3105858.251,500455.0175,27791.311,72368.5645,712125.8148,32100000.0,329100.322,100705.5961,436567.6725,98469.36787999999,243770.49899999998,571975.41,6601418.509,438986.778,4670496.183999999,428061.3585,5809299.591,3790372.334,82945.1125,12498.0095,42825.77779,8404041.34,582680.738,34700000.0,34700000.0,11300000.0,11300000.0,11300000.0,11300000.0,11300000.0,9483432.899,11600000.0,254458.604,1730858.7130000002,1105161.47,122172.8385,396876.0436,341972.9245,17230.686999999998,7377223.268999999,7377223.268999999,10300000.0,10850.528999999999,17800000.0,323670.4825,3637807.111,1554088.977,434838.79799999995,434838.79799999995,434838.79799999995,94179.335,17772.652,17772.652,17772.652,17772.652,56052.615999999995,2470859.649,2470859.649,2470859.649,374195.1451,3263.0405,252432.87,378014.284,12300000.0,1030673.441,9396.995,24300000.0,1713320.75,11100000.0,45400000.0,2495.161566,3269.4165,348400.289,172840.8757,491495.8495,102018.5437,97072.05937999999,89388.6185,63611.8335,74803.84865,64876.996,69269.304,142048.2423,49014.380999999994,5595137.078,370369.539,81037.648,81037.648,6232498.145,57079.064739999994,1031903.5079999999,1031903.5079999999,14700000.0,2572243.1119999997,124082.924,1015753.76,1015753.76,7610433.259,960698.1419,1108520.462,9396.995,65628.81685,65628.81685
8009216.674,3742025.5,2476026.431,4622645.587,4622645.587,5341582.308999999,29200000.0,843671.5625,5602707.286,34800000.0,1637952.856,591737.1084,8867548.707,8867548.707,8867548.707,897962.411,897962.411,138952.894,277312.56,2848566.008,2848566.008,2848566.008,627079.6515,310922.222,1973571.255,19066.158,149366.768,149366.768,2802115.3989999997,2471172.4469999997,4838383.329,2847505.357,848030.108,848030.108,848030.108,597913.285,2213040.391,5594325.896000001,9093698.898,9093698.898,6037452.415,6037452.415,1632109.076,3891627.603,208434.9305,363070.018,880618.0415,35130.321,97171.05082,25000000.0,25000000.0,94020.2625,9708483.589,889304.1395,21600000.0,21600000.0,828628.7485,3295616.336,705595.9351,77900000.0,68300000.0,2673840.085,430996.45399999997,180042.1695,173592.641,744562.0909999999,19400000.0,176752.146,237203.9445,610319.838,346750.9399,683946.8208,701483.5352,10600000.0,1492555.1919999998,5785657.205,1468871.195,40400000.0,693006.0029,114499.024,79589.859,64210.3635,15700000.0,1249943.628,73500000.0,73500000.0,23600000.0,23600000.0,23600000.0,23600000.0,23600000.0,17700000.0,31500000.0,312435.07399999996,2970688.37,1681513.892,184456.47,782027.469,537952.3321,18138.689,9957010.445,9957010.445,18200000.0,43819.662000000004,86200000.0,3878703.837,8832250.194,10300000.0,759695.5265,759695.5265,759695.5265,131043.23,43405.96047,43405.96047,43405.96047,43405.96047,30871.225,3774074.5439999998,3774074.5439999998,3774074.5439999998,265067.7715,20831.686999999998,290625.48600000003,270327.2795,13900000.0,2791662.3,27194.4475,15700000.0,6355916.06,8628360.752999999,12600000.0,26954.891,25836.547000000002,1557817.8930000002,1353829.1409999998,1750448.405,823004.3011,930869.2459999999,187764.4495,116181.4935,215715.5335,119408.02900000001,190611.25199999998,149159.88,223954.5155,40600000.0,4521230.815,534630.497,534630.497,12600000.0,177332.5905,1942496.72,1942496.72,21500000.0,3860949.373,1073299.178,2599643.595,2599643.595,11500000.0,4580326.748,3701716.028,27194.4475,161907.2091,161907.2091
4294587.683,2106059.0,1236679.1809999999,3188402.1610000003,3188402.1610000003,6703526.783,16100000.0,288553.6884,9611202.639,44600000.0,1360411.925,443837.4095,4629881.84,4629881.84,4629881.84,1892944.1609999998,1892944.1609999998,241648.16600000003,667610.1436,2803656.916,2803656.916,2803656.916,424682.532,119080.6535,4541310.276000001,5728.220583,143695.0185,143695.0185,7341162.286,2006104.47,4328656.805,3470181.762,1341753.986,1341753.986,1341753.986,2984070.817,6599670.186000001,2320182.31,6012605.085,6012605.085,20100000.0,20100000.0,2128201.035,2264123.838,195210.8575,45330.405999999995,263793.5355,9946.13,78073.905,45200000.0,45200000.0,23310.7155,692402.642,812450.1093,17300000.0,17300000.0,3257791.7189999996,2897049.605,1393673.64,68700000.0,164000000.0,4710015.484,135862.625,208934.9345,116676.0085,833774.1895,40600000.0,182602.0795,100981.1768,448207.335,164661.551,205025.6805,648610.5345,5554623.961,336384.596,5202568.517,340937.5385,54200000.0,471884.30600000004,134106.9648,15092.612,43526.5115,14700000.0,1524013.781,5634280.739,5634280.739,14500000.0,14500000.0,14500000.0,14500000.0,14500000.0,9886852.037999999,94500000.0,356521.9735,2494121.523,1805481.7,296900.4425,748798.1055,286789.0649,22130.33455,27900000.0,27900000.0,7558404.307999999,14980.8295,22400000.0,829837.9365,10300000.0,4752789.922,1095905.882,1095905.882,1095905.882,99682.181,21204.7325,21204.7325,21204.7325,21204.7325,29774.8875,3786104.023,3786104.023,3786104.023,282978.06,119882.1265,353410.4325,226097.013,101000000.0,2305274.5330000003,1793.256805,39014900.0,11000000.0,14700000.0,3576018.4710000004,1675.0035679999999,3604.777038,1768658.243,2893290.722,1267775.429,2081032.239,503951.1509,255406.1814,97212.709,254977.737,175614.712,290442.4865,168051.628,496296.0515,21700000.0,1687013.36,1111290.0159999998,1111290.0159999998,35600000.0,758886.8654,4099670.9289999995,4099670.9289999995,84700000.0,7371004.2639999995,643240.8670000001,4691305.637,4691305.637,47800000.0,6674656.4860000005,5055446.973,1793.256805,265637.1708,265637.1708
5762706.44,1461644.716,3911683.28,10100000.0,10100000.0,1890257.2119999998,36500000.0,882638.3315,6257815.571,21200000.0,1037829.021,205111.00600000002,8144745.701,8144745.701,8144745.701,665389.6529999999,665389.6529999999,144650.94400000002,1383917.856,1058731.771,1058731.771,1058731.771,316107.1055,143544.2095,8879370.197999999,2861.808557,171865.59100000001,171865.59100000001,992618.531,2614842.079,1927103.075,1737239.092,578948.993,578948.993,578948.993,566916.6685,2588891.68,2121151.069,4728999.785,4728999.785,674966.9945,674966.9945,2865425.568,1558546.8969999999,166435.5425,37266.0095,221969.4016,2683.706757,89036.35,21609279.0,21609279.0,13523.747,238689.6982,657534.5755,13500000.0,13500000.0,581906.1366,1672173.94,1781187.4519999998,10500000.0,103000000.0,598352.7315,2238172.764,32167.25703,23509.5095,557455.5435,16100000.0,199999.68600000002,29473.7615,216055.258,372029.242,90461.2155,142175.7003,3555588.834,309022.6455,489067.9052,232878.40300000002,19400000.0,2275637.539,39587.3665,7406.1775,45621.822,17500000.0,1471925.336,3788238.53,3788238.53,21600000.0,21600000.0,21600000.0,21600000.0,21600000.0,15300000.0,66200000.0,144700.437,1811335.9819999998,310366.395,37753.143,245672.3867,529484.8211,14801.1815,5544096.512,5544096.512,9873315.057,13187.194459999999,21900000.0,256938.5478,2288000.451,15300000.0,1113936.489,1113936.489,1113936.489,251431.503,10818.70483,10818.70483,10818.70483,10818.70483,32124.407000000003,1682277.295,1682277.295,1682277.295,655144.824,2431.022347,60730.8595,133452.71300000002,8764394.257000001,964170.7125,19061.005,22500000.0,748507.29,8049266.356000001,24700000.0,3342.15,6194.349,374392.0687,411437.3569,2492213.517,57786.03535,104929.62599999999,83866.408,27321.5665,85712.25300000001,82693.332,21836.57011,97287.1595,33777.68234,33300000.0,12700000.0,406762.5707,406762.5707,29200000.0,298824.692,3700616.95,3700616.95,42800000.0,4875495.6110000005,390965.99299999996,1388498.85,1388498.85,13600000.0,4555670.22,1573317.294,19061.005,62236.60702999999,62236.60702999999
4999634.049,1595339.049,2006271.372,1854216.62,1854216.62,3058424.577,6361097.755,463758.24700000003,595384.62,8844833.245,469265.5995,245209.00100000002,1980851.632,1980851.632,1980851.632,260633.5425,260633.5425,21855.8045,50924.3065,1617496.969,1617496.969,1617496.969,934772.9633,56403.2975,65608.016,5928.130082,117960.73800000001,117960.73800000001,950733.2136,771765.2843,2460893.087,2019817.718,480066.224,480066.224,480066.224,14198.35767,503141.4755,2094077.118,9386199.953,9386199.953,1894634.082,1894634.082,1182758.983,2803018.6960000005,200555.305,44972.3095,131141.8014,4086.364,29825.965,11800000.0,11800000.0,40317.695,348965.4973,535477.1997,20100000.0,20100000.0,564936.2745,1922614.072,4423.103246,76400000.0,1927658.177,364829.695,191896.77,101950.97300000001,153094.951,582697.2295,3691005.1569999997,124775.4677,126939.0005,344725.9815,23870.97441,486623.5669,997569.416,8266041.467,721235.1359999999,8862691.803,731147.9575,6037159.909,43366.0659,51068.28265,46329.91099999999,32964.031,6024203.421,313339.731,10500000.0,10500000.0,5035318.113,5035318.113,5035318.113,5035318.113,5035318.113,8756506.112,2284740.307,253277.6935,3812805.2,417669.0815,127915.671,344886.8195,450576.2483,9740.537056000001,823732.6545,823732.6545,10500000.0,18624.37298,48900000.0,2656048.457,8527094.877999999,6157321.918,546296.3895,546296.3895,546296.3895,78368.64506,19944.6795,19944.6795,19944.6795,19944.6795,13168.1605,2194238.855,2194238.855,2194238.855,46582.1655,11976.7495,77711.3365,96190.71633,957679.2895,2576801.756,28868.9155,103907.948,2589701.844,2444231.234,1588058.3180000002,3638.456399,6978.8565,1735746.38,1027429.003,357822.648,506381.3054,1256787.639,134248.6965,105258.804,121825.288,75882.563,121433.743,122701.6605,116018.8523,15900000.0,423580.7395,105996.1216,105996.1216,1779676.4540000001,29100.08872,900135.422,900135.422,492464.9415,1548472.1809999999,133454.4085,1093286.424,1093286.424,1483545.487,1860538.11,5292107.352,28868.9155,162830.8655,162830.8655
8238064.475,2907100.1139999996,6196561.821,14400000.0,14400000.0,12900000.0,54100000.0,447472.8954,5366282.866,76000000.0,893164.7275,2008637.7769999998,22400000.0,22400000.0,22400000.0,2220743.489,2220743.489,121729.5375,981764.425,1813781.225,1813781.225,1813781.225,682784.6915,119565.82,1417757.802,8280.029,206636.5545,206636.5545,10700000.0,2895876.4639999997,3376279.523,2829312.4069999997,1967778.096,1967778.096,1967778.096,23720.03902,3023058.93,2259955.941,4784817.406,4784817.406,6165594.167,6165594.167,1281337.081,1277612.863,298195.1335,104113.7435,170826.4915,72672.21042999999,76391.445,29900000.0,29900000.0,40049.5365,962698.2725,515591.7661,9674812.009,9674812.009,887090.5635,3051415.122,2134705.622,1161214.229,126045565.0,3502780.8989999997,1551562.813,38583.9765,133437.5585,351042.153,13600000.0,61659.689000000006,139950.58800000002,769168.0555,242516.6415,126961.7709,873549.0675,5273194.92,280835.148,7298416.609,287085.974,15100000.0,2431536.856,71620.87514,55220.848,53241.31792,34300000.0,2821687.8389999997,174000000.0,174000000.0,22900000.0,22900000.0,22900000.0,22900000.0,22900000.0,23900000.0,22400000.0,1034087.8559999999,2222521.651,1269940.447,210394.5225,181844.4185,191393.2799,13373.0875,670379.9826,670379.9826,10400000.0,14337.7417,33300000.0,2869655.338,5467534.965,5517023.499,1012655.015,1012655.015,1012655.015,148998.8865,42407.490999999995,42407.490999999995,42407.490999999995,42407.490999999995,28974.4035,2620061.335,2620061.335,2620061.335,129086.7635,18534.558,106756.8465,381906.1565,792709.6545,1405407.688,13715.7205,23700000.0,2243024.78,6053472.941000001,34100000.0,4184.640127000001,4515.882156000001,459105.9075,472819.3189,5167417.071,168680.1746,109060.8611,91345.21222,62552.2825,66974.302,62379.66149,52868.29178,58621.51234,101720.5629,22600000.0,2777373.8860000004,230154.3505,230154.3505,15100000.0,137851.22199999998,2508287.475,2508287.475,48700000.0,3682516.767,27400000.0,1148513.64,1148513.64,10200000.0,1973547.302,1109905.988,13715.7205,148855.2094,148855.2094
3201394.5160000003,1929146.285,318696.778,2521309.989,2521309.989,3575192.457,17300000.0,237144.6221,4655954.696,18600000.0,864668.8095,182827.92899999997,4009985.4910000004,4009985.4910000004,4009985.4910000004,2187107.536,2187107.536,102588.3562,359573.3036,1810454.105,1810454.105,1810454.105,414905.686,81630.17,1807176.995,10358.2965,80314.72028,80314.72028,13800000.0,6061996.156,3185175.503,4208201.289,2221428.081,2221428.081,2221428.081,1467946.371,9238820.075,1041184.052,7220602.901000001,7220602.901000001,1276399.501,1276399.501,1095564.4209999999,1510522.6609999998,174824.85199999998,61511.8935,1563572.279,3466.396571,56095.13,26700000.0,26700000.0,46377.231,801905.0978,1049122.284,14300000.0,14300000.0,1376544.134,3167069.2630000003,1025052.1140000001,54700000.0,152000000.0,5178133.98,158232.2025,400174.5798,103539.295,610599.6492,54600000.0,174118.0545,281205.091,477230.396,220253.1466,501988.119,477431.4215,8459905.966,733708.656,5978368.475,554333.1329999999,183903570.0,301815.113,130167.841,16635.7905,27242.85757,6906326.098999999,1354730.101,2786329.0160000003,2786329.0160000003,14000000.0,14000000.0,14000000.0,14000000.0,14000000.0,10000000.0,56300000.0,277935.8755,1787722.939,3431711.731,201927.42,779242.7188,458759.3905,27054.901,1527807.073,1527807.073,11300000.0,21645.5475,41100000.0,2779194.902,8858949.999,1626473.76,1539863.626,1539863.626,1539863.626,121645.582,23921.1295,23921.1295,23921.1295,23921.1295,25594.621,2621298.812,2621298.812,2621298.812,529884.674,349734.6036,319005.3905,290176.688,155000000.0,2419766.637,5452.096,47100000.0,3143109.538,16100000.0,4059975.145,2509.099706,3288.6945,442342.281,337752.2778,746529.3565,351462.2496,116994.3029,91029.24594,41168.5415,93533.319,48631.2055,58797.4835,174072.91100000002,55790.466420000004,8821389.18,1207833.027,215245.9455,215245.9455,16900000.0,155202.2608,3221656.113,3221656.113,62200000.0,5144087.722,160249.417,1685325.061,1685325.061,9826409.607,1632585.6619999998,983248.858,5452.096,136539.2407,136539.2407
8010621.335,3710617.2739999997,2647761.4359999998,4902368.742,4902368.742,5120163.544,29000000.0,841324.1145,5626915.655,32700000.0,1589051.6,595076.8695,7830370.991,7830370.991,7830370.991,876704.2245,876704.2245,123751.13,282724.1404,2947215.0510000004,2947215.0510000004,2947215.0510000004,563911.325,353268.3715,1592195.781,15799.934119999998,124434.21800000001,124434.21800000001,3251288.058,2478660.389,5213184.27,3210522.932,870895.6785,870895.6785,870895.6785,626630.962,2238210.758,5675884.853999999,9644766.502,9644766.502,5513443.045,5513443.045,1839191.928,3643133.269,250474.4065,328673.9608,1043823.3420000001,35176.458,93874.95,26100000.0,26100000.0,87465.59,11400000.0,871205.6514,21800000.0,21800000.0,907013.2645,3208971.5519999997,720069.7167,85300000.0,86900000.0,2962712.4889999996,490399.925,215498.44199999998,124192.7367,812487.1065,19900000.0,222433.61899999998,263367.533,658975.4515,385383.0625,725108.3355,778587.9747,10900000.0,1492218.622,5983366.542,1474236.154,39300000.0,659782.35,135510.4825,91929.776,70647.705,15400000.0,1214130.324,78800000.0,78800000.0,24900000.0,24900000.0,24900000.0,24900000.0,24900000.0,18000000.0,33400000.0,333242.778,3040798.955,1674506.4780000001,175394.299,746003.948,531814.1306,24544.8545,11300000.0,11300000.0,17800000.0,33501.51248,85000000.0,4115912.043,9321362.854,9884204.037,761595.8309999999,761595.8309999999,761595.8309999999,120339.7175,53396.8205,53396.8205,53396.8205,53396.8205,29055.243,3865610.0719999997,3865610.0719999997,3865610.0719999997,336841.215,22311.7665,293436.2255,233800.3717,14000000.0,3142565.11,32183.113999999998,18400000.0,6073837.267999999,10400000.0,12700000.0,28056.232999999997,25988.974,1518649.756,1385447.504,1679956.489,902478.3182,979429.8745,219698.055,150699.0715,221411.408,101221.1744,166128.8855,128900.5695,200679.41100000002,42200000.0,4600778.199,502919.3415,502919.3415,12700000.0,199949.048,1940092.825,1940092.825,19800000.0,3980066.89,1046345.152,2301069.887,2301069.887,11400000.0,4801448.333000001,4007786.453,32183.113999999998,198322.7065,198322.7065
3775037.6319999998,2298903.769,776315.2725,2216791.055,2216791.055,3198797.393,32600000.0,249835.9715,2202524.8030000003,10500000.0,234133.0126,385907.8601,9653899.886,9653899.886,9653899.886,1026065.412,1026065.412,52568.59866,54740.5305,1016093.0440000001,1016093.0440000001,1016093.0440000001,349582.85799999995,150588.7745,102472.6657,3843.98,145674.6897,145674.6897,683687.9135,2950561.941,2034294.9030000002,2398648.636,434553.1725,434553.1725,434553.1725,52433.9795,466974.68299999996,2783397.8589999997,7254926.227000001,7254926.227000001,10500000.0,10500000.0,1359026.539,689963.1928,190785.5635,64657.317,235578.8435,17443.73,101257.4719,12000000.0,12000000.0,34942.204,3401482.173,414840.7699,11200000.0,11200000.0,238629.322,1635223.701,1196179.402,1605233.826,139000000.0,3379016.526,60268.0415,122284.7505,53502.828,390725.4815,19900000.0,49117.197,245656.1395,261495.86399999997,188507.6597,316371.721,491033.48600000003,7001634.177999999,431154.2785,3691099.113,612399.7056,49100000.0,220881.3224,95613.576,17519.131,21646.16,13000000.0,938943.5025,43600000.0,43600000.0,7396534.647999999,7396534.647999999,7396534.647999999,7396534.647999999,7396534.647999999,5159224.063999999,3159071.107,309852.5605,1480016.611,780478.4595,145604.3232,180646.0925,445603.3135,16303.5905,1059016.172,1059016.172,7587221.08,14328.280569999999,32200000.0,937679.8235,3385035.7430000002,8684197.133,857009.5215,857009.5215,857009.5215,67835.1455,26796.1745,26796.1745,26796.1745,26796.1745,20974.327999999998,1489257.581,1489257.581,1489257.581,260939.146,89892.964,151392.786,286619.9595,402344.0495,1421216.165,5714.369000000001,14100000.0,4214872.901000001,5482040.068,8169680.904,4415.977938,2226.97222,871117.1525,1162111.7859999998,4794567.359,577344.9323,523244.665,114253.6355,48947.57417,66360.91,52914.635,55281.7125,114005.836,86761.95300000001,17200000.0,797794.6137,139101.8125,139101.8125,4510202.3,142656.6555,792926.6225,792926.6225,30900000.0,2272607.8619999997,209011.514,1443630.793,1443630.793,21000000.0,3753019.7060000002,1162052.986,5714.369000000001,138072.1785,138072.1785
3827326.9710000004,1655723.039,1797986.835,2354727.4480000003,2354727.4480000003,2430570.141,16800000.0,432415.256,625973.8928,10700000.0,210131.4535,341244.735,3022321.988,3022321.988,3022321.988,220006.56699999998,220006.56699999998,23780.647,137168.1465,1681790.404,1681790.404,1681790.404,442564.55700000003,63846.024000000005,118218.362,3739.559925,111410.258,111410.258,1487246.0080000001,1278056.717,2162492.164,1699271.631,507867.94700000004,507867.94700000004,507867.94700000004,35977.102999999996,424588.367,2749914.6289999997,5856654.06,5856654.06,5073634.045,5073634.045,1569808.233,2446031.989,168733.047,32711.207000000002,87494.17541,7765.857,31501.2281,22200000.0,22200000.0,31058.033,398201.336,372090.7505,17300000.0,17300000.0,407353.2365,1541892.019,1694.012657,67200000.0,933032.9634,762861.5585,144470.5745,80282.81362999999,57513.552910000006,446233.3495,27595.752999999997,75829.8045,138346.83,336420.9735,39315.6615,510964.64700000006,654447.5205,10200000.0,492136.62700000004,5404089.221,844717.1989,23000000.0,36739.748999999996,38007.17748,19731.6565,17225.0695,7251347.9229999995,680627.4108,4461406.933,4461406.933,4785048.231000001,4785048.231000001,4785048.231000001,4785048.231000001,4785048.231000001,8799925.971,5711401.76,186949.457,1947786.706,911570.3325,87972.2065,353060.5355,375468.7176,5141.8635,854479.1059999999,854479.1059999999,4602404.268,10665.16522,101000000.0,3120133.7989999996,4931025.199,6078894.4229999995,263000.397,263000.397,263000.397,38856.3475,9982.303,9982.303,9982.303,9982.303,11470.70664,1943432.362,1943432.362,1943432.362,77677.6015,2549.506,259467.401,82985.18834,781604.665,2418216.078,22655.1195,376887.8395,6315469.323,5305091.782,2680186.932,2746.172657,3610.593,970330.0955,872290.9898,806087.1249,384107.0236,868017.3745,90799.39764,87106.93805,94858.75,67970.69288,107867.286,77019.326,68090.41301,6915586.153,433461.9581,93219.73277999999,93219.73277999999,6731619.379,68749.31794,979978.309,979978.309,1352299.476,1982731.6519999998,179115.027,1449877.6469999999,1449877.6469999999,3370834.18,3108147.777,3302567.3239999996,22655.1195,109452.2905,109452.2905
5143412.916,2015343.715,2323438.462,1774854.017,1774854.017,4283066.846,6400948.397999999,593662.963,16500000.0,103000000.0,856433.007,551360.0260000001,2571191.848,2571191.848,2571191.848,308312.58,308312.58,333951.2152,145547.1705,1698637.862,1698637.862,1698637.862,1232082.342,99751.57800000001,14300000.0,1429.5184140000001,84087.81,84087.81,492701.9995,2369874.739,3083597.315,1729767.618,408831.3785,408831.3785,408831.3785,24415.459469999998,381658.5065,2509503.175,11300000.0,11300000.0,2174202.252,2174202.252,1531026.698,929639.1983,130524.455,102794.7681,213936.4793,5678.481,31590.83875,27500000.0,27500000.0,29461.926,186441.707,472015.2017,21800000.0,21800000.0,519525.898,2387401.499,1869767.965,1494005.487,157000000.0,2446767.144,2688102.793,60310.7305,129447.6985,763034.5815,46000000.0,163803.7345,67008.29108,635543.3633,66583.60352,202086.4227,147298.8117,7343676.033,571292.2325,1808986.468,582221.565,31800000.0,1643509.975,83713.8955,9729.972322,60892.7565,6905788.879,988077.5929,9032017.24,9032017.24,10600000.0,10600000.0,10600000.0,10600000.0,10600000.0,14100000.0,119000000.0,302864.36,4892792.574,1149530.71,145852.2805,338200.06899999996,476051.5978,20601.6755,668337.71,668337.71,14600000.0,13516.51721,28600000.0,131757.8435,4756085.813,3002837.457,295153.9415,295153.9415,295153.9415,185522.9187,20656.528000000002,20656.528000000002,20656.528000000002,20656.528000000002,32468.7525,2374817.182,2374817.182,2374817.182,169115.2935,3860.0295,288291.19800000003,205112.5915,42500000.0,824384.708,11394.8645,37300000.0,2082198.668,7985844.86,41400000.0,5324.5395,6580.378355,1229511.53,2094087.996,4513550.26,482574.8068,637339.577,170949.8074,137943.2705,192508.6175,246531.0195,211661.4395,98880.3425,263881.0555,11800000.0,331835.6478,99713.132,99713.132,3838540.936,107087.2457,1613343.737,1613343.737,2925622.979,2855382.59,212725.3035,1358751.572,1358751.572,2205449.818,2054458.554,5237056.879,11394.8645,97288.40062,97288.40062
3634174.608,1142326.865,1687132.388,1581405.381,1581405.381,2402282.7290000003,6096179.694,407472.2235,548571.329,6766940.825,273806.0175,274239.5696,2237901.048,2237901.048,2237901.048,176129.4415,176129.4415,19320.046000000002,68725.24274,1345384.155,1345384.155,1345384.155,413029.5255,23903.664,54806.907470000006,3956.155997,89857.815,89857.815,594714.301,139382.086,2547196.172,2027221.369,364877.56299999997,364877.56299999997,364877.56299999997,16426.65193,336520.3145,1629122.747,5904156.2020000005,5904156.2020000005,5605484.031,5605484.031,1220000.09,2381391.0919999997,116210.023,30257.958730000002,113358.289,8896.09,50267.594430000005,9201799.763,9201799.763,15417.145,228780.4233,278490.683,5688501.076,5688501.076,188272.07,1764878.428,576.2612572,58200000.0,918234.556,198202.855,90309.464,74303.868,133004.8775,318122.1585,546634.8955,53225.0455,115364.1465,214406.017,25927.625,499400.971,454971.768,5559765.824,581451.928,3997377.5539999995,532130.848,3682177.183,16014.3455,51158.34367,16678.26331,21709.77,7530432.937999999,296034.8569,10800000.0,10800000.0,5328179.799,5328179.799,5328179.799,5328179.799,5328179.799,7410236.896000001,1285883.2040000001,217345.8995,900515.0655,297520.771,99135.644,390091.0225,411626.381,7602.222,710524.1575,710524.1575,11200000.0,13102.62029,33700000.0,882553.0385,5008447.475,4529353.864,275879.412,275879.412,275879.412,60202.3145,8204.1665,8204.1665,8204.1665,8204.1665,7649.2002299999995,1746548.835,1746548.835,1746548.835,20733.8385,13616.0305,35867.1835,100598.2575,664257.9145,1646233.882,45735.388,125309.4867,6561784.334,1077617.523,2090019.503,2800.515024,2553.1695,1767241.274,801226.9262,392972.70200000005,438453.5818,1219220.1670000001,99887.368,82251.46942000001,136672.0515,58273.3655,126046.0521,78262.319,129338.8485,15100000.0,392978.284,82920.87479,82920.87479,1214395.244,30620.32155,3390103.526,3390103.526,572940.4739999999,1387105.3390000002,218468.07100000003,960336.3455,960336.3455,2209247.1890000002,1120387.636,2765900.5930000003,45735.388,69620.508,69620.508
1028740.2829999999,642353.073,681273.9598,902144.6479999999,902144.6479999999,1070568.378,20500000.0,183185.793,663357.4425,4241085.607,99647.352,104661.4385,1608783.626,1608783.626,1608783.626,277068.6935,277068.6935,23167.7585,94377.597,121980.4236,121980.4236,121980.4236,94442.23588,189698.0733,708612.3525,4670.057970000001,64326.8385,64326.8385,490159.9997,1169569.4,197808.3556,261487.937,246036.4205,246036.4205,246036.4205,177644.61399999997,842620.7665,200276.1165,891194.3915,891194.3915,220249.8727,220249.8727,1711103.571,203953.1665,19739.9305,16560.086,138767.9621,4862.463286,8886.215,3302995.233,3302995.233,15050.48629,225972.4203,150200.807,1950121.875,1950121.875,52884.63237,273313.348,260792.4535,475986.7,10200000.0,327942.1985,144104.97,22482.07536,10474.049340000001,95492.72300000001,3637852.337,45274.7655,9713.765,20687.9065,70078.93884,84985.01,127822.8513,1848809.507,119973.0885,49695.5535,112177.036,153000000.0,80981.74799999999,9320.575181,1273.753709,14022.357409999999,2255334.6969999997,529328.4095,1102667.168,1102667.168,3041503.892,3041503.892,3041503.892,3041503.892,3041503.892,3011390.189,14200000.0,27887.4125,311674.4595,416651.2425,61042.79498,169959.0245,50279.412000000004,3050.06,70922.1435,70922.1435,8459609.764,11369.632440000001,2909961.288,55041.14558,293321.4335,24800000.0,150331.9065,150331.9065,150331.9065,101838.2445,4090.024697,4090.024697,4090.024697,4090.024697,4972.236895,142816.5315,142816.5315,142816.5315,74298.3975,9062.355,13931.00867,49587.36312,58410.6225,141647.6165,43528.8467256,3102211.837,404951.8396,667569.4725,4100358.3030000003,2410.381082,2748.5009999999997,93397.6195,174318.1022,437657.277,22091.6331,18949.10219,22194.852919999998,29104.17602,31813.4955,41404.260780000004,9718.395239,13307.07742,12087.3805,87600000.0,28400000.0,671107.1465,671107.1465,18600000.0,87559.07734,1666741.458,1666741.458,24500000.0,1155458.2179999999,636803.0525,495161.159,495161.159,6213050.255,3643228.437,245733.3088,43528.8467256,21382.805,21382.805
